item1336	   1   6   4  34   1   3   1   4   1  44   3   1   1   2   1   0   0   1   0   1   0   0   0   0   2 
item1337	   2  13   2  21   1   2   2   4   2  23   3   1   1   1   1   0   0   0   0   0   1   0   1   0   1 
item1338	   1  15   2  13   5   3   2   2   3  24   3   1   1   1   1   0   0   1   0   1   0   0   0   1   2 
item1339	   1  24   2  42   1   3   3   4   2  28   3   1   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1340	   2  10   2  15   1   3   1   2   3  31   3   1   1   1   1   0   0   1   0   0   1   0   1   0   1 
item1341	   2  24   4  57   1   2   2   4   4  24   3   2   1   2   1   0   0   1   0   0   0   0   0   1   1 
item1342	   1  21   2  36   1   4   2   4   3  26   3   1   1   1   1   0   0   1   0   1   0   0   1   0   1 
item1343	   2  18   2  32   3   2   4   3   1  25   3   1   1   1   1   0   0   1   0   1   0   0   0   1   1 
item1344	   2  18   2  44   1   5   3   1   1  33   1   1   1   2   1   0   0   0   1   0   1   0   0   0   1 
item1345	   3  10   2  39   1   2   3   1   2  37   3   1   2   1   1   1   0   0   0   0   1   0   1   0   1 
item1346	   4  15   4  15   1   3   2   2   3  43   3   1   1   1   1   0   0   1   0   0   1   0   1   0   1 
item1347	   2  13   4   9   1   2   3   4   1  23   3   2   1   1   1   0   0   0   0   0   1   0   0   1   1 
item1348	   2  24   2  38   3   1   2   4   4  23   3   1   1   1   1   0   0   1   0   1   0   1   0   0   1 
item1349	   4   6   3  17   2   3   3   2   1  34   3   2   1   1   1   0   0   1   0   0   1   0   1   0   1 
item1350	   2   9   4  11   4   5   3   3   4  32   3   2   2   1   1   0   0   1   0   0   0   0   0   1   2 
item1351	   4   9   2  12   1   2   2   4   1  23   3   1   1   2   1   0   0   1   0   1   0   0   0   1   1 
item1352	   2   9   2  10   1   3   2   2   3  29   3   1   1   1   2   0   0   1   0   0   1   0   0   1   2 
item1353	   4  18   4  32   5   1   3   4   4  38   3   1   1   2   1   0   1   1   0   0   1   0   0   0   1 
item1354	   1  12   0  62   1   3   3   2   2  28   3   2   1   2   1   0   0   1   0   1   0   0   0   1   2 
item1355	   4  10   2   7   3   5   3   4   4  46   3   1   1   2   1   0   0   1   0   0   0   0   0   1   1 
item1356	   2  24   2  12   1   2   3   2   1  23   2   1   1   1   1   1   0   1   0   0   1   0   1   0   2 
item1357	   4  12   4  23   5   5   3   4   1  49   3   1   1   2   1   0   0   0   1   0   1   0   0   1   1 
item1358	   4  36   3  45   1   3   3   2   3  26   3   2   1   2   1   0   0   1   0   0   1   0   0   0   2 
item1359	   4  12   2   8   1   3   4   2   1  28   3   1   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1360	   1  30   2  24   1   4   2   4   1  23   3   1   1   1   1   0   0   1   0   1   0   0   0   1   2 
item1361	   2  18   2  12   5   3   3   4   4  61   3   1   1   1   1   0   0   1   0   0   0   0   0   1   1 
item1362	   3  12   2  34   5   5   3   3   3  37   3   1   1   1   1   0   0   1   0   0   1   0   0   0   1 
item1363	   3  12   3  22   1   3   2   2   3  36   2   2   1   2   1   1   0   1   0   0   1   0   0   1   1 
item1364	   4   6   2  18   1   3   4   2   2  21   3   1   1   1   1   0   0   1   0   1   0   0   0   1   1 
item1365	   1  18   2  25   1   1   3   1   3  25   3   1   1   1   1   0   0   1   0   0   1   1   0   0   2 
item1366	   4  12   2  15   1   4   3   4   3  36   3   1   1   2   1   0   0   1   0   0   1   0   0   1   1 
item1367	   4  18   4  38   1   4   3   1   3  27   3   2   1   1   1   0   1   1   0   0   1   0   0   1   1 
item1368	   1  18   2  36   1   2   2   4   3  22   3   1   1   1   1   0   0   1   0   1   0   0   0   1   1 
item1369	   1  36   2  34   1   5   3   2   3  42   3   1   2   1   1   0   0   1   0   0   1   0   0   1   2 
item1370	   2  18   2  30   1   4   2   4   1  40   3   1   1   1   1   0   0   1   0   1   0   0   0   1   1 
item1371	   4  36   2  31   5   3   3   4   1  36   3   1   1   1   1   1   0   1   0   0   1   0   0   1   1 
item1372	   4  18   4  61   1   5   3   4   3  33   3   2   1   2   1   0   0   1   0   0   1   0   0   1   1 
item1373	   4  10   4  21   1   2   2   3   1  23   3   2   1   1   1   0   0   1   0   1   0   0   0   1   1 
item1374	   4  60   4 138   5   5   3   4   4  63   1   1   1   2   1   1   0   1   0   0   0   0   0   0   1 
item1375	   2  60   1 148   2   5   2   4   4  60   1   2   1   2   1   0   0   1   0   0   0   0   0   0   2 
item1376	   1  48   1  77   1   4   2   4   3  37   3   1   1   1   1   0   0   0   0   1   0   0   0   1   2 
item1377	   4  18   3  23   1   1   4   3   1  34   3   2   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1378	   4   7   3   8   5   5   3   4   4  36   3   1   1   1   1   0   0   1   0   0   0   0   0   1   1 
item1379	   2  36   2 143   1   5   3   2   4  57   3   1   1   2   1   1   0   1   0   0   0   0   0   0   2 
item1380	   4   6   4   4   2   3   2   4   3  52   3   2   1   1   1   1   0   1   0   0   1   0   1   0   1 
item1381	   1  20   2  22   5   4   3   4   3  39   3   1   1   2   1   0   0   1   0   0   1   0   0   1   1 
item1382	   2  18   2 130   1   1   2   4   4  38   3   1   1   2   1   0   1   1   0   0   0   0   0   0   2 
item1383	   4  22   2  13   5   4   2   4   2  25   3   1   1   1   1   1   0   1   0   1   0   0   0   1   1 
item1384	   3  12   2  13   1   2   3   1   1  26   3   1   1   1   1   1   0   1   0   0   1   0   0   1   1 
item1385	   4  30   3  43   2   3   3   2   2  26   3   2   1   1   1   0   0   1   0   0   1   0   1   0   1 
item1386	   4  18   4  22   1   3   2   1   3  25   3   2   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1387	   4  18   2  11   5   2   2   2   1  21   3   1   1   2   1   0   0   1   0   1   0   0   0   1   1 
item1388	   2  18   4  74   1   1   3   4   2  40   2   2   1   2   1   0   0   1   0   0   1   0   0   0   1 
item1389	   2  15   4  23   3   3   3   4   3  27   1   1   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1390	   4   9   2  14   1   4   2   2   3  27   3   2   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1391	   4  18   2  18   1   3   4   2   2  30   3   1   1   2   1   1   0   1   0   0   1   0   0   0   1 
item1392	   2  12   2  10   4   2   2   4   1  19   3   1   1   1   1   0   0   1   0   1   0   0   1   0   1 
item1393	   1  36   2  32   1   4   3   4   4  39   1   1   2   2   1   1   0   1   0   0   0   0   0   0   1 
item1394	   1   6   4  20   1   4   2   4   3  31   3   1   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1395	   4   9   4  24   1   1   3   3   3  31   3   1   1   1   1   0   0   1   0   0   1   0   0   0   1 
item1396	   2  39   3 118   2   4   3   3   4  32   3   1   1   2   1   0   0   1   0   1   0   0   0   1   1 
item1397	   1  12   2  26   1   1   2   4   4  55   3   1   1   1   1   0   0   1   0   0   0   0   0   0   1 
item1398	   1  36   4  23   1   3   4   2   2  46   3   2   1   2   1   0   0   1   0   0   1   0   0   1   1 
item1399	   2  12   2  12   1   5   1   1   1  46   3   2   1   1   1   1   0   1   0   1   0   0   0   1   2 
item1400	   4  24   4  15   4   3   2   1   1  43   3   2   1   1   1   0   0   1   0   0   1   0   1   0   1 
item1401	   4  18   2  15   1   2   4   4   1  39   3   1   1   2   1   0   0   1   0   0   1   0   0   1   1 
item1402	   2  18   4  19   5   3   4   4   1  28   1   2   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1403	   4  24   3  86   1   2   3   2   3  27   1   2   1   2   1   0   0   1   0   0   1   0   0   1   2 
item1404	   4  14   3   8   1   3   3   2   3  27   3   2   1   1   1   1   0   1   0   0   1   0   1   0   1 
item1405	   2  18   3  29   5   5   3   4   3  43   3   1   2   1   1   1   0   1   0   0   1   0   0   1   1 
item1406	   2  24   2  20   1   2   4   1   2  22   3   1   1   2   1   0   0   1   0   0   1   0   0   1   2 
item1407	   4  24   4  22   5   4   3   4   3  43   3   2   2   2   1   0   1   1   0   0   1   0   0   1   1 
item1408	   1  15   2  11   1   2   4   2   1  27   3   1   1   1   2   0   0   1   0   0   1   0   0   1   1 
item1409	   4  24   2  32   3   5   1   2   3  26   3   1   1   2   1   0   0   1   0   0   1   0   0   0   1 
item1410	   3  12   4   9   3   4   4   2   1  28   3   3   1   2   1   1   0   1   0   0   1   0   0   1   2 
item1411	   2  24   2  20   1   5   2   4   3  20   3   1   1   2   1   0   0   1   0   0   1   0   0   1   1 
item1412	   4  33   4  73   1   4   3   2   3  35   3   2   1   2   1   0   1   1   0   0   1   0   0   0   1 
item1413	   4  12   4  23   1   1   3   2   3  42   2   2   1   2   1   0   0   1   0   0   1   0   0   0   2 
item1414	   4  10   2  16   3   3   3   2   4  40   3   1   2   1   2   1   0   1   0   1   0   0   1   0   1 
item1415	   1  24   2  14   5   3   2   2   2  35   3   1   1   1   1   1   0   1   0   0   1   0   0   1   2 
item1416	   4  36   4  58   1   5   3   2   2  35   3   2   2   2   1   0   1   1   0   0   1   0   0   1   1 
item1417	   1  12   2  26   1   2   3   1   1  33   3   1   2   1   1   1   0   1   0   0   1   0   1   0   2 
item1418	   1  18   3  85   5   3   2   2   3  23   3   2   1   2   1   0   0   1   0   1   0   0   0   1   1 
item1419	   4  21   2  28   3   4   2   2   3  31   1   1   1   1   1   1   0   1   0   0   1   0   0   0   1 
item1420	   2  18   2  10   5   3   2   2   2  33   3   1   1   1   1   1   0   1   0   0   1   0   0   1   2 
item1421	   4  15   2  32   4   4   2   3   3  20   3   1   1   1   1   1   0   1   0   1   0   0   0   1   1 
item1422	   2  12   2  20   5   3   3   2   3  30   3   1   1   1   1   0   1   1   0   0   1   0   0   1   1 
item1423	   2  12   4  10   1   4   3   3   1  47   3   2   2   1   1   1   0   1   0   0   1   0   1   0   1 
item1424	   4  21   3  16   2   4   3   3   1  34   3   2   1   1   1   0   0   1   0   0   1   0   0   0   1 
item1425	   2  12   2  28   5   5   2   2   2  25   1   1   1   2   1   0   0   1   0   0   1   0   0   1   2 
item1426	   2  18   2  28   1   3   4   3   3  21   3   1   1   2   1   0   1   1   0   1   0   0   0   1   1 
item1427	   4  28   4  27   1   5   3   2   3  29   3   2   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1428	   4  18   4  11   4   3   3   3   1  46   3   2   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1429	   4   9   2  13   1   5   3   4   3  20   3   1   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1430	   1  18   4  12   1   1   2   4   4  55   3   3   2   1   1   0   0   1   0   0   0   1   0   0   2 
item1431	   4   5   2  34   1   4   3   4   1  74   3   1   1   1   1   0   0   1   0   0   1   0   1   0   1 
item1432	   2  24   2 113   1   3   3   3   3  29   1   2   1   2   1   0   0   0   1   0   1   0   0   0   2 
item1433	   1   6   4  19   1   1   3   4   4  36   3   3   1   2   1   0   0   1   0   0   0   0   0   0   1 
item1434	   4  24   4  21   1   3   1   2   1  33   3   2   1   2   1   0   0   1   0   0   1   0   0   1   1 
item1435	   1   9   2  21   1   3   3   2   1  25   3   1   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1436	   2  12   2  15   5   3   4   1   1  25   3   1   1   2   1   0   0   1   0   0   1   0   0   1   2 
item1437	   4   6   2   7   3   4   4   4   1  23   3   1   1   1   1   0   0   1   0   1   0   0   1   0   1 
item1438	   4  24   4  13   4   5   2   4   1  37   3   2   1   2   1   1   0   1   0   0   1   0   0   1   1 
item1439	   1  42   4  34   1   1   3   4   3  65   3   2   1   1   1   0   0   0   1   0   1   1   0   0   1 
item1440	   3  12   1   6   1   2   2   1   1  26   3   1   1   1   1   0   0   1   0   0   1   1   0   0   2 
item1441	   4  12   2  19   1   5   3   4   3  39   3   1   1   2   1   1   0   1   0   0   1   0   0   0   1 
item1442	   1  12   2  16   1   3   2   3   2  30   3   1   1   1   1   0   0   0   1   0   1   0   0   1   1 
item1443	   2  20   3  26   1   3   3   3   3  29   1   2   1   2   1   0   0   1   0   0   1   0   0   1   1 
item1444	   4  12   2   7   1   5   3   4   3  41   1   1   2   1   1   0   0   1   0   0   1   0   1   0   2 
item1445	   2  48   4  51   1   3   2   3   3  30   3   1   1   2   1   0   0   1   0   0   1   0   0   0   2 
item1446	   4   9   4  12   5   5   2   4   2  41   3   2   1   1   1   0   0   1   0   1   0   0   1   0   1 
item1447	   1  36   2  18   1   2   2   4   3  34   3   1   1   2   1   1   0   1   0   0   1   0   0   1   2 
item1448	   2   7   2  26   1   3   3   2   1  35   3   1   1   1   1   0   0   0   0   0   1   0   0   1   1 
item1449	   3  12   2  14   5   5   2   4   1  55   3   1   1   2   1   0   0   1   0   0   1   0   0   0   1 
item1450	   2  15   3  15   4   3   4   3   2  61   2   2   1   1   1   0   0   1   0   0   1   0   0   1   2 
item1451	   4  36   4 111   5   3   3   2   3  30   3   1   1   2   1   0   1   1   0   0   1   0   0   0   1 
item1452	   4   6   2   5   1   3   2   1   1  29   3   1   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1453	   4  12   0  28   1   5   3   4   2  34   3   2   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1454	   4  24   2  27   1   5   3   4   3  35   3   1   1   2   1   0   1   1   0   0   1   0   0   0   1 
item1455	   1  24   2  48   1   4   3   3   2  31   3   1   1   2   1   1   0   0   1   0   1   0   0   1   2 
item1456	   4  24   2  27   1   2   2   1   4  29   3   1   1   2   1   0   1   1   0   0   1   0   0   0   1 
item1457	   1  11   4  39   1   3   3   2   1  36   3   2   2   1   1   1   0   1   0   1   0   0   0   1   1 
item1458	   1  12   2  34   1   5   3   4   4  35   3   1   1   2   1   0   1   1   0   0   0   0   0   1   2 
item1459	   1   6   2   3   1   2   2   1   1  27   3   1   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1460	   4  18   2  46   1   2   3   2   3  32   3   1   1   2   1   0   0   1   0   0   1   0   0   1   1 
item1461	   1  36   2  36   1   3   3   2   2  37   3   1   2   1   1   0   0   0   0   0   1   0   0   1   1 
item1462	   1  15   2  17   1   2   3   3   1  36   3   1   1   1   1   1   0   1   0   0   1   0   0   1   1 
item1463	   2  12   2  30   1   2   2   1   1  34   3   1   1   1   1   0   0   1   0   1   0   0   0   0   1 
item1464	   2  12   2   8   5   5   3   4   2  38   3   2   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1465	   4  18   2  20   1   4   3   1   3  34   2   2   1   2   1   0   0   1   0   0   1   0   0   1   1 
item1466	   1  24   2  29   1   3   3   4   4  63   1   1   2   2   1   0   1   0   0   0   1   0   0   1   1 
item1467	   1  24   3  17   1   2   2   2   3  29   3   1   1   2   1   0   0   1   0   1   0   0   1   0   2 
item1468	   4  48   3  72   5   5   3   3   3  32   1   2   2   1   1   0   0   1   0   0   1   0   0   1   1 
item1469	   4  33   3  28   1   3   2   2   3  26   3   2   1   2   1   0   0   1   0   0   1   0   0   1   1 
item1470	   4  24   3  47   1   4   3   3   3  35   3   2   1   2   1   0   1   1   0   0   1   0   1   0   1 
item1471	   2  24   2  31   2   2   4   2   3  22   3   1   1   2   1   0   0   1   0   1   0   0   0   1   2 
item1472	   1   6   2   4   1   2   2   4   2  23   3   1   1   1   1   0   0   1   0   0   1   0   0   1   2 
item1473	   1   9   2   7   1   3   3   3   3  28   3   1   1   1   1   1   0   1   0   0   1   0   1   0   2 
item1474	   4   6   2  12   5   1   3   4   2  36   3   1   2   2   1   0   0   1   0   0   1   0   0   0   1 
item1475	   2  18   4  12   1   3   4   2   3  33   3   1   1   1   1   0   0   1   0   0   1   0   0   1   2 
item1476	   1  18   0  31   1   2   2   4   2  26   3   1   1   1   1   0   0   1   0   1   0   0   0   1   2 
item1477	   4  39   2  26   3   3   3   4   3  24   3   1   1   1   1   0   1   1   0   0   1   0   0   1   1 
item1478	   3  24   2  52   1   4   3   2   3  25   1   1   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1479	   2  12   2  10   2   4   3   4   1  39   3   1   1   1   1   0   0   1   0   0   1   0   1   0   1 
item1480	   1  15   4  15   1   5   3   4   3  44   3   2   2   2   1   0   0   1   0   0   1   0   0   1   1 
item1481	   2  12   4  36   1   3   2   1   1  23   3   1   1   1   1   0   0   1   0   0   1   0   1   0   1 
item1482	   2  24   2  12   1   2   3   1   2  26   3   1   1   1   1   1   0   1   0   0   1   0   0   1   1 
item1483	   1  30   2  36   4   5   2   4   2  57   3   2   1   2   1   0   0   1   0   1   0   0   0   1   1 
item1484	   4  15   3  10   4   4   2   2   2  30   3   2   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1485	   4  12   4  12   3   3   3   4   1  44   3   1   1   2   1   1   0   1   0   0   1   0   0   1   1 
item1486	   2   6   3  12   1   1   3   4   2  47   3   1   1   2   1   1   0   1   0   0   1   0   0   0   2 
item1487	   4  12   2  31   1   3   3   4   3  52   3   1   1   2   1   0   0   1   0   0   1   0   0   1   1 
item1488	   4  24   2  38   1   5   2   4   4  62   3   1   1   2   1   1   0   0   1   0   0   0   0   1   1 
item1489	   4  10   2  14   2   3   3   2   1  35   3   1   1   1   2   1   0   1   0   1   0   0   1   0   1 
item1490	   4   6   2  35   1   3   3   3   2  26   3   1   1   1   1   1   0   0   0   1   0   0   0   1   1 
item1491	   4  12   4  19   1   5   3   2   4  26   3   2   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1492	   2  27   0  83   1   5   2   4   4  42   3   2   1   2   1   0   0   1   0   0   0   0   0   0   2 
item1493	   4   6   4  12   2   3   2   1   2  27   3   2   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1494	   2   6   2   4   5   5   3   4   2  38   3   1   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1495	   1  12   4  21   1   3   3   2   1  39   3   2   2   1   2   1   0   1   0   1   0   0   1   0   1 
item1496	   1  24   2  30   5   3   4   4   3  20   3   1   1   1   1   0   0   1   0   0   1   0   0   1   2 
item1497	   2  36   2  90   2   2   3   1   4  29   3   1   1   2   1   0   0   0   1   1   0   0   0   0   2 
item1498	   4  24   4  16   1   4   3   3   2  40   3   2   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1499	   2  18   2  13   1   5   4   2   1  32   3   1   1   1   1   0   0   0   0   0   1   0   1   0   1 
item1500	   3   6   4  13   2   5   1   4   3  28   3   2   2   2   1   1   0   1   0   0   1   0   0   1   1 
item1501	   1  24   2  31   1   2   2   1   2  27   3   1   1   1   1   1   0   1   0   0   1   0   0   1   2 
item1502	   1  36   2  55   1   5   3   4   4  42   3   1   2   1   1   0   1   1   0   0   0   0   0   1   1 
item1503	   3   9   2  11   2   5   1   4   1  49   3   1   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1504	   2  24   4  12   2   2   3   4   4  38   1   2   2   1   1   0   0   1   0   0   1   0   0   1   2 
item1505	   1  24   2  12   1   2   2   4   2  24   3   1   1   1   1   1   0   1   0   1   0   0   0   1   2 
item1506	   4  10   2  13   5   3   3   4   2  27   3   1   1   1   1   1   0   0   0   0   1   0   1   0   2 
item1507	   3  15   4  24   3   3   3   2   3  36   3   1   1   2   1   0   1   1   0   0   1   0   0   1   1 
item1508	   2  15   1  68   2   1   3   2   2  34   3   1   2   2   1   1   0   1   0   0   1   0   0   0   2 
item1509	   4  24   2  14   1   3   4   2   2  28   3   1   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1510	   4  39   2  86   2   5   3   2   3  45   3   1   1   2   1   0   1   1   0   0   1   0   0   0   1 
item1511	   1  12   2   8   1   4   3   2   1  26   3   1   1   1   1   1   0   1   0   0   1   0   0   1   2 
item1512	   4  36   2  47   1   3   3   2   4  32   3   1   1   2   1   0   1   1   0   0   0   0   0   0   1 
item1513	   3  15   2  27   1   4   3   4   2  26   3   1   1   2   1   0   0   1   0   1   0   0   0   1   1 
item1514	   2  12   3   6   1   3   4   4   1  20   3   2   1   1   1   0   0   0   1   1   0   0   0   1   1 
item1515	   4  24   2  23   5   2   3   1   2  54   3   1   1   1   1   1   0   1   0   0   1   0   0   1   1 
item1516	   1   6   4   6   1   4   2   3   2  37   3   2   1   1   2   1   0   1   0   0   1   0   0   1   1 
item1517	   1   6   4  14   1   2   3   4   1  40   3   1   2   1   2   1   0   1   0   0   1   0   1   0   1 
item1518	   4  36   4  71   1   2   2   4   2  23   3   2   1   2   1   0   0   1   0   1   0   0   0   1   2 
item1519	   1   6   2  12   2   5   3   2   2  43   3   1   1   2   1   1   0   1   0   0   1   0   0   1   1 
item1520	   4   6   4   7   5   5   3   4   4  36   3   2   1   1   1   0   0   1   0   0   0   0   0   1   1 
item1521	   4  24   4  55   1   5   3   4   4  44   3   2   1   1   1   0   0   1   0   0   0   0   0   1   1 
item1522	   1  18   2  32   1   3   2   2   1  24   3   1   1   1   1   0   0   1   0   0   1   0   0   1   2 
item1523	   1  48   0  71   1   3   3   4   4  53   3   2   2   1   1   0   0   1   0   0   0   0   0   1   2 
item1524	   4  24   2  35   2   4   2   4   3  23   3   1   1   1   1   0   1   1   0   0   1   0   0   1   1 
item1525	   2  18   2  11   1   3   2   4   1  26   3   1   2   1   1   0   0   0   0   0   1   0   1   0   1 
item1526	   2  26   2  80   1   2   3   3   3  30   3   2   1   1   1   0   1   1   0   0   1   0   0   1   1 
item1527	   4  15   4  15   2   3   2   3   3  31   3   1   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1528	   4   4   4  15   1   4   3   1   1  42   3   2   2   1   1   0   0   1   0   0   1   0   1   0   1 
item1529	   1  36   2  23   1   3   1   4   3  31   3   1   1   1   1   0   0   1   0   1   0   0   0   1   2 
item1530	   1   6   2   7   1   2   3   4   1  41   3   1   2   2   1   1   0   1   0   0   1   0   1   0   1 
item1531	   2  36   2  23   1   4   3   1   3  32   3   2   2   1   1   0   0   1   0   0   1   0   0   1   1 
item1532	   2  15   2  26   2   3   2   4   3  28   3   2   1   2   1   1   0   1   0   1   0   0   0   1   2 
item1533	   4  12   3  15   1   3   4   4   1  41   3   1   1   1   1   0   1   1   0   1   0   0   0   1   1 
item1534	   4  24   2  13   2   4   4   3   2  26   3   1   1   2   1   0   0   1   0   0   1   0   0   1   1 
item1535	   4  24   2  31   5   2   3   2   3  25   3   2   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1536	   3  21   4  23   1   2   1   1   3  33   3   1   1   1   1   0   0   1   0   1   0   0   0   1   2 
item1537	   1   6   2  14   5   1   2   3   2  75   3   1   1   2   1   1   0   1   0   0   1   0   0   0   1 
item1538	   2  18   4  36   1   5   2   4   2  37   3   1   1   2   1   0   0   1   0   0   1   0   0   1   1 
item1539	   1  48   2  78   1   5   3   4   4  42   1   1   1   1   1   1   0   1   0   0   0   0   0   0   2 
item1540	   3  18   2  30   1   2   2   1   2  45   2   1   1   1   1   0   0   1   0   0   1   0   1   0   1 
item1541	   2  12   2  15   1   2   4   1   1  23   3   1   1   1   1   0   0   1   0   1   0   0   0   1   2 
item1542	   4  24   3  20   1   5   3   4   4  60   3   2   1   2   1   1   0   1   0   0   0   0   0   1   1 
item1543	   1  30   2  64   5   5   3   4   2  31   3   1   1   1   1   0   0   1   0   0   1   0   0   1   2 
item1544	   3  18   2  29   1   3   3   1   1  34   3   1   2   1   1   0   0   1   0   0   1   0   1   0   2 
item1545	   4  12   4  13   1   5   3   4   1  61   3   2   1   1   1   1   0   1   0   0   1   0   1   0   1 
item1546	   1  24   3  13   1   1   3   2   1  43   3   2   2   1   1   1   0   1   0   0   0   0   0   1   2 
item1547	   4  24   4  20   1   3   2   4   3  37   3   1   1   2   1   1   0   1   0   0   1   0   0   1   1 
item1548	   4  24   2  16   1   4   3   1   3  32   1   1   2   1   1   0   0   1   0   0   1   0   0   1   1 
item1549	   1  12   1   6   1   3   2   4   1  24   1   1   1   1   1   0   0   1   0   0   1   0   1   0   2 
item1550	   4  48   4  89   5   4   3   1   4  35   3   2   1   2   1   0   1   1   0   0   0   0   0   1   1 
item1551	   4  12   4  10   5   4   2   4   1  23   3   2   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1552	   4   6   1  18   3   5   3   4   2  45   1   1   2   1   1   0   0   1   0   0   1   0   1   0   1 
item1553	   1  48   2  70   1   4   4   1   1  34   3   2   1   2   1   0   0   0   0   0   1   0   0   1   2 
item1554	   2  12   4  20   2   2   3   1   3  27   3   1   1   1   1   1   0   1   0   0   1   0   0   1   1 
item1555	   2   9   2  12   1   4   2   4   2  67   3   2   1   2   1   0   0   1   0   0   1   0   0   0   1 
item1556	   2  12   2  13   1   2   3   1   3  22   2   1   1   1   1   0   0   1   0   0   1   0   0   1   2 
item1557	   2  18   0  23   2   2   2   3   3  28   3   2   1   1   1   1   0   1   0   0   1   0   0   1   2 
item1558	   4  21   0  50   5   3   2   4   2  29   1   2   1   2   1   1   0   1   0   0   1   0   0   1   2 
item1559	   1  24   1  36   1   4   3   4   3  27   1   1   1   1   1   0   0   1   0   0   1   0   0   1   2 
item1560	   2  18   4  19   1   2   3   2   1  31   3   2   1   1   1   0   0   1   0   0   1   0   1   0   2 
item1561	   1  24   2  30   5   5   3   4   4  49   1   1   2   2   1   0   1   1   0   0   0   0   0   1   1 
item1562	   1  24   1  15   1   4   3   4   3  24   1   1   1   1   1   0   0   0   0   1   0   0   1   0   2 
item1563	   3   6   3   7   1   2   2   1   2  29   1   1   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1564	   2  36   2 124   5   3   3   4   4  37   3   1   1   2   1   1   0   1   0   0   0   0   0   1   2 
item1565	   2  24   3  47   5   3   3   2   2  37   1   2   1   2   1   0   0   1   0   0   1   0   0   0   1 
item1566	   2  24   3  16   2   4   2   2   2  23   3   2   1   2   1   0   0   1   0   1   0   0   0   1   1 
item1567	   1  12   2  14   1   4   1   3   3  36   3   1   1   1   1   1   0   1   0   0   1   0   0   1   2 
item1568	   4  24   4  26   4   5   3   2   3  34   3   1   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1569	   2  48   2  40   5   4   3   1   3  41   3   2   2   2   1   0   0   1   0   0   1   0   0   1   1 
item1570	   1  48   2  68   1   3   2   2   3  31   3   1   1   2   1   0   0   1   0   0   1   0   0   1   2 
item1571	   1  24   2  32   1   2   2   4   1  23   3   1   1   2   1   0   0   1   0   1   0   0   1   0   2 
item1572	   4  30   4  60   1   4   3   2   3  38   3   1   1   1   1   0   0   0   1   0   1   0   0   1   1 
item1573	   4  24   2  54   5   1   2   4   2  26   3   1   1   2   1   0   1   1   0   1   0   0   0   0   1 
item1574	   1  15   2   8   1   3   2   4   2  22   3   1   1   1   1   0   0   1   0   0   1   0   1   0   1 
item1575	   2   9   2  11   1   5   3   4   3  27   3   2   1   1   1   0   0   1   0   0   1   0   1   0   1 
item1576	   4  15   4  28   1   4   2   3   3  24   1   2   1   1   1   0   0   0   1   0   1   0   0   1   1 
item1577	   2  12   2  29   1   4   2   1   1  27   3   1   1   1   1   0   0   1   0   0   1   0   0   1   1 
item1578	   4  24   4  19   5   3   2   2   3  33   3   2   1   2   1   0   0   1   0   0   1   0   0   1   1 
item1579	   2  36   4  28   1   2   1   4   3  27   3   2   1   1   1   1   0   1   0   0   1   0   0   1   2 
item1580	   4  24   2   9   1   2   4   3   3  27   3   2   1   1   1   0   0   1   0   0   1   0   1   0   1 
item1581	   2  18   4  11   1   5   3   3   1  30   1   2   1   1   1   1   0   0   0   0   1   0   0   1   2 
item1582	   2  12   4  31   1   2   3   3   1  49   1   2   2   1   1   1   0   1   0   0   1   0   1   0   1 
item1583	   4   9   2  14   1   3   2   2   1  26   3   1   1   1   1   0   0   1   0   1   0   0   0   1   1 
item1584	   2  36   2  24   1   2   3   1   4  33   3   1   1   1   1   0   0   1   0   1   0   0   1   0   2 
item1585	   4  12   2  21   5   5   2   4   4  52   3   1   1   2   1   1   0   1   0   0   0   0   0   0   1 
